date,account_name,id_veiculo,veiculo,id_campanha,campanha,ad_group_name,ad_name,objective,gender,impressions,cost,link_clicks,video_watched_100,id,verba,custo_por_resultado_projetado,volume_esperado
2025-06-08,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_GABRIELA BAILAS STORIES_ACAO_SBRAE_2025_PSMN0292,Tráfego,Homem,69502,"479,12",2232,1393,"2025-06-08-PSMN-69502-479,12-2232",50440,2.5,20176
2025-06-08,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_VIC CERIDONO STORIES_ACAO_SBRAE_2025_PSMN0291,Tráfego,Homem,78561,"429,09",1540,2160,"2025-06-08-PSMN-78561-429,09-1540",50440,2.5,20176
2025-06-08,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_REELS_GABRIELA BAILAS REELS_ACAO_SBRAE_2025_PSMN0289,Tráfego,Não classificado,254,"0,92",4,,"2025-06-08-PSMN-254-0,92-4",50440,2.5,20176
2025-06-08,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_REELS_VIC CERIDONO REELS_ACAO_SBRAE_2025_PSMN0290,Tráfego,Não classificado,513,"3,7",12,3,"2025-06-08-PSMN-513-3,7-12",50440,2.5,20176
2025-06-08,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_GABRIELA BAILAS STORIES_ACAO_SBRAE_2025_PSMN0292,Tráfego,Não classificado,300,"1,91",9,7,"2025-06-08-PSMN-300-1,91-9",50440,2.5,20176
2025-06-08,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_VIC CERIDONO STORIES_ACAO_SBRAE_2025_PSMN0291,Tráfego,Não classificado,608,"2,93",8,14,"2025-06-08-PSMN-608-2,93-8",50440,2.5,20176
2025-06-09,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_CARD_KV_ACAO_SBRAE_2025_PSMN0293,Tráfego,Mulher,99164,"398,42",963,,"2025-06-09-PSMN-99164-398,42-963",50440,2.5,20176
2025-06-09,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_REELS_GABRIELA BAILAS REELS_ACAO_SBRAE_2025_PSMN0289,Tráfego,Mulher,63618,"292,88",727,5,"2025-06-09-PSMN-63618-292,88-727",50440,2.5,20176
2025-06-09,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_REELS_VIC CERIDONO REELS_ACAO_SBRAE_2025_PSMN0290,Tráfego,Mulher,223878,"1974,77",6536,966,"2025-06-09-PSMN-223878-1974,77-6536",50440,2.5,20176
2025-06-09,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_GABRIELA BAILAS STORIES_ACAO_SBRAE_2025_PSMN0292,Tráfego,Mulher,91947,"750,28",3165,1945,"2025-06-09-PSMN-91947-750,28-3165",50440,2.5,20176
2025-06-09,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_VIC CERIDONO STORIES_ACAO_SBRAE_2025_PSMN0291,Tráfego,Mulher,182988,"1147,2",4189,8050,"2025-06-09-PSMN-182988-1147,2-4189",50440,2.5,20176
2025-06-09,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_CARD_KV_ACAO_SBRAE_2025_PSMN0293,Tráfego,Homem,17237,"64,51",141,,"2025-06-09-PSMN-17237-64,51-141",50440,2.5,20176
2025-06-09,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_REELS_GABRIELA BAILAS REELS_ACAO_SBRAE_2025_PSMN0289,Tráfego,Homem,20000,"99,08",257,,"2025-06-09-PSMN-20000-99,08-257",50440,2.5,20176
2025-06-09,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_REELS_VIC CERIDONO REELS_ACAO_SBRAE_2025_PSMN0290,Tráfego,Homem,80475,"763,09",2408,232,"2025-06-09-PSMN-80475-763,09-2408",50440,2.5,20176
2025-06-09,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_GABRIELA BAILAS STORIES_ACAO_SBRAE_2025_PSMN0292,Tráfego,Homem,81242,"490,11",2171,1391,"2025-06-09-PSMN-81242-490,11-2171",50440,2.5,20176
2025-06-09,Sebrae Nacional - DEBRITO,1,facebook,sbrae_2025_psmn,psmn,"2025_6_BR_TRAF_CPC_MULHERES DE 25 A 45 ANOS; INTERESSES EM EMPREENDEDORISMO, PEQUENOS NEGÓCIOS E MEI; COMPORTAMENTO VOLTADO A ENGAJAMENTO COM PERFIS DE NEGÓCIOS E INFLUENCIADORES DE GESTÃO",2025_6_BR_STORIES_VIC CERIDONO STORIES_ACAO_SBRAE_2025_PSMN0291,Tráfego,Homem,65251,"373,44",1363,1608,"2025-06-09-PSMN-65251-373,44-1363",50440,2.5,20176
